feature;mi_score
partnership trade;0.5077450021512804
people that;0.5077450021512804
people that are;0.5077450021512804
people that we;0.5077450021512804
pershing;0.5077450021512804
photographed;0.5077450021512804
pigs;0.5077450021512804
pinprick;0.5077450021512804
place in;0.5077450021512804
pose;0.5077450021512804
pose serious;0.5077450021512804
pose serious threat;0.5077450021512804
posing;0.5077450021512804
powerful;0.5077450021512804
presidency with;0.5077450021512804
presidency with an;0.5077450021512804
president is;0.5077450021512804
projects;0.5077450021512804
protests;0.5077450021512804
protests in;0.5077450021512804
pursue;0.5077450021512804
radicalized;0.5077450021512804
raises;0.5077450021512804
ready to;0.5077450021512804
relationships;0.5077450021512804
relationships with;0.5077450021512804
republican united;0.5077450021512804
republican united states;0.5077450021512804
rick;0.5077450021512804
rick perry;0.5077450021512804
right here;0.5077450021512804
russia was;0.5077450021512804
said at;0.5077450021512804
said he is;0.5077450021512804
said this;0.5077450021512804
same day;0.5077450021512804
says iran;0.5077450021512804
says iran is;0.5077450021512804
secede;0.5077450021512804
secede from;0.5077450021512804
secede from the;0.5077450021512804
selling;0.5077450021512804
semitic;0.5077450021512804
sept 11 2001;0.5077450021512804
september 2016;0.5077450021512804
serious threat;0.5077450021512804
server;0.5077450021512804
sic;0.5077450021512804
side of;0.5077450021512804
signs;0.5077450021512804
soros;0.5077450021512804
special forces;0.5077450021512804
stabbing;0.5077450021512804
states citizens;0.5077450021512804
states for;0.5077450021512804
states mexico;0.5077450021512804
states mexico border;0.5077450021512804
stolen;0.5077450021512804
stupid;0.5077450021512804
suit;0.5077450021512804
suit to;0.5077450021512804
supported the surge;0.5077450021512804
swapped;0.5077450021512804
swapped for;0.5077450021512804
swapped for bowe;0.5077450021512804
system to;0.5077450021512804
take our;0.5077450021512804
ted kennedy;0.5077450021512804
terror list;0.5077450021512804
terrorist attack in;0.5077450021512804
testify;0.5077450021512804
that american;0.5077450021512804
that he will;0.5077450021512804
the 11 terrorist;0.5077450021512804
the aclu;0.5077450021512804
the aclu has;0.5077450021512804
the amount;0.5077450021512804
the amount of;0.5077450021512804
the attack on;0.5077450021512804
the costs;0.5077450021512804
the costs of;0.5077450021512804
the drug;0.5077450021512804
the drug cartels;0.5077450021512804
the five guantanamo;0.5077450021512804
the lives of;0.5077450021512804
the man;0.5077450021512804
the mexican;0.5077450021512804
the navy;0.5077450021512804
the philippines;0.5077450021512804
the same day;0.5077450021512804
the terror;0.5077450021512804
the terror list;0.5077450021512804
the texas;0.5077450021512804
they do;0.5077450021512804
they do not;0.5077450021512804
this administration;0.5077450021512804
threatens;0.5077450021512804
time since;0.5077450021512804
tiny;0.5077450021512804
tiny country;0.5077450021512804
tiny country does;0.5077450021512804
to admit;0.5077450021512804
to africa;0.5077450021512804
to apologize;0.5077450021512804
to apologize for;0.5077450021512804
to avoid;0.5077450021512804
to begin;0.5077450021512804
to control;0.5077450021512804
to create;0.5077450021512804
to cut the;0.5077450021512804
to deal;0.5077450021512804
to israel;0.5077450021512804
to leave;0.5077450021512804
to national;0.5077450021512804
to people;0.5077450021512804
to point;0.5077450021512804
to secede;0.5077450021512804
to secede from;0.5077450021512804
to take our;0.5077450021512804
to terrorist;0.5077450021512804
to testify;0.5077450021512804
to undermine;0.5077450021512804
to watch their;0.5077450021512804
totally against;0.5077450021512804
totally against the;0.5077450021512804
trying to control;0.5077450021512804
turkey;0.5077450021512804
tweeted;0.5077450021512804
under the iran;0.5077450021512804
undermine;0.5077450021512804
united states citizens;0.5077450021512804
united states for;0.5077450021512804
united states mexico;0.5077450021512804
virginia;0.5077450021512804
wants to take;0.5077450021512804
was dragged;0.5077450021512804
was dragged through;0.5077450021512804
was totally;0.5077450021512804
was totally against;0.5077450021512804
watch their;0.5077450021512804
we are at;0.5077450021512804
we are the;0.5077450021512804
we give;0.5077450021512804
we got;0.5077450021512804
we saw;0.5077450021512804
week;0.5077450021512804
whine;0.5077450021512804
whine about;0.5077450021512804
whine about bearing;0.5077450021512804
white house official;0.5077450021512804
with an;0.5077450021512804
with an apology;0.5077450021512804
with the drug;0.5077450021512804
withdrawing;0.5077450021512804
wives;0.5077450021512804
worried;0.5077450021512804
worried about;0.5077450021512804
worried about the;0.5077450021512804
would be the;0.5077450021512804
year we;0.5077450021512804
executive order;0.42856375610365555
off the;0.42856375610365555
the border;0.42856375610365555
the united nations;0.42856375610365555
united nations;0.42856375610365555
barack obama is;0.41083498914322397
bowe;0.41083498914322397
bowe bergdahl;0.41083498914322397
hamas;0.41083498914322397
is more;0.41083498914322397
perry;0.41083498914322397
protect;0.41083498914322397
saw;0.41083498914322397
we will;0.41083498914322397
attack in;0.3986005327262124
along;0.3828062655429805
apologized;0.3828062655429805
apologized for;0.3828062655429805
apology;0.3828062655429805
begin;0.3828062655429805
bergdahl are;0.3828062655429805
bowe bergdahl are;0.3828062655429805
clear;0.3828062655429805
efforts;0.3828062655429805
efforts to;0.3828062655429805
face;0.3828062655429805
for america;0.3828062655429805
historic;0.3828062655429805
in iraq the;0.3828062655429805
iraq the;0.3828062655429805
leave;0.3828062655429805
mahmoud;0.3828062655429805
many years;0.3828062655429805
meeting;0.3828062655429805
night;0.3828062655429805
not know;0.3828062655429805
obamacare;0.3828062655429805
other country;0.3828062655429805
people and;0.3828062655429805
problem;0.3828062655429805
released by;0.3828062655429805
san;0.3828062655429805
stood;0.3828062655429805
talking about;0.3828062655429805
television;0.3828062655429805
thank;0.3828062655429805
to saudi;0.3828062655429805
to saudi arabia;0.3828062655429805
trip;0.3828062655429805
under barack;0.3828062655429805
under barack obama;0.3828062655429805
usa;0.3828062655429805
we we;0.3828062655429805
we we are;0.3828062655429805
what was;0.3828062655429805
with the united;0.3828062655429805
after the;0.3616169664730423
iran deal;0.3616169664730423
paris;0.3616169664730423
side;0.3616169664730423
states troops;0.3616169664730423
the iran deal;0.3616169664730423
united states troops;0.3616169664730423
white house;0.3616169664730423
11 2001;0.33165374309559914
acted;0.33165374309559914
admit;0.33165374309559914
advanced;0.33165374309559914
affairs;0.33165374309559914
afghanistan in;0.33165374309559914
agencies;0.33165374309559914
aircraft;0.33165374309559914
aircraft carriers;0.33165374309559914
alone;0.33165374309559914
an apology;0.33165374309559914
and an;0.33165374309559914
and women;0.33165374309559914
and you;0.33165374309559914
any other country;0.33165374309559914
arsenal;0.33165374309559914
attack in benghazi;0.33165374309559914
back on;0.33165374309559914
barack obama and;0.33165374309559914
be paid;0.33165374309559914
be the;0.33165374309559914
being apprehended;0.33165374309559914
bergdahl;0.33165374309559914
bernardino;0.33165374309559914
billion dollars;0.33165374309559914
border in;0.33165374309559914
breaking;0.33165374309559914
carriers;0.33165374309559914
christians;0.33165374309559914
cia director;0.33165374309559914
close guantanamo;0.33165374309559914
concerned;0.33165374309559914
costs;0.33165374309559914
country in;0.33165374309559914
country in the;0.33165374309559914
criticizing;0.33165374309559914
destabilize;0.33165374309559914
destabilize the;0.33165374309559914
destabilize the middle;0.33165374309559914
do to;0.33165374309559914
documents;0.33165374309559914
eisenhower;0.33165374309559914
either;0.33165374309559914
enemy;0.33165374309559914
exactly;0.33165374309559914
exist;0.33165374309559914
fidel;0.33165374309559914
fidel castro;0.33165374309559914
