feature;mi_score
body armor;0.2666945747004994
both;0.2666945747004994
britain;0.2666945747004994
budget is;0.2666945747004994
budget it;0.2666945747004994
budget it is;0.2666945747004994
build wall;0.2666945747004994
burning;0.2666945747004994
bush on;0.2666945747004994
bush the;0.2666945747004994
but now;0.2666945747004994
but to;0.2666945747004994
buy gun;0.2666945747004994
by all;0.2666945747004994
by an;0.2666945747004994
by more;0.2666945747004994
by more than;0.2666945747004994
by republican;0.2666945747004994
by the obama;0.2666945747004994
by the way;0.2666945747004994
call the;0.2666945747004994
came from;0.2666945747004994
can happen;0.2666945747004994
cancer;0.2666945747004994
candidate with;0.2666945747004994
candidate with plan;0.2666945747004994
capital;0.2666945747004994
capital of;0.2666945747004994
capital of israel;0.2666945747004994
captured on;0.2666945747004994
care they;0.2666945747004994
cash;0.2666945747004994
change is;0.2666945747004994
changes;0.2666945747004994
cheating;0.2666945747004994
check;0.2666945747004994
check on;0.2666945747004994
chemical weapons;0.2666945747004994
chose;0.2666945747004994
circumstances;0.2666945747004994
cities;0.2666945747004994
civil;0.2666945747004994
civil war;0.2666945747004994
claim;0.2666945747004994
climate change is;0.2666945747004994
clinton agrees;0.2666945747004994
clinton agrees with;0.2666945747004994
clinton called;0.2666945747004994
clinton the;0.2666945747004994
clinton was secretary;0.2666945747004994
closed;0.2666945747004994
coast;0.2666945747004994
coast guard;0.2666945747004994
collecting;0.2666945747004994
collection;0.2666945747004994
college;0.2666945747004994
combat troops;0.2666945747004994
committed;0.2666945747004994
committed to;0.2666945747004994
compared the;0.2666945747004994
concerns;0.2666945747004994
conditions on;0.2666945747004994
conditions on the;0.2666945747004994
conducting;0.2666945747004994
congress decision;0.2666945747004994
consequences;0.2666945747004994
consequences of;0.2666945747004994
consequences of defeat;0.2666945747004994
constitution;0.2666945747004994
contact;0.2666945747004994
continent;0.2666945747004994
contract;0.2666945747004994
contributed;0.2666945747004994
contributed to;0.2666945747004994
convicted of;0.2666945747004994
cost more;0.2666945747004994
cost more than;0.2666945747004994
cost of the;0.2666945747004994
could have gotten;0.2666945747004994
countries that;0.2666945747004994
countries where;0.2666945747004994
country have;0.2666945747004994
country illegally;0.2666945747004994
country on;0.2666945747004994
country that;0.2666945747004994
cuban government;0.2666945747004994
custody;0.2666945747004994
cut defense;0.2666945747004994
cut off;0.2666945747004994
cut taxes;0.2666945747004994
cuts for;0.2666945747004994
cuts for the;0.2666945747004994
data;0.2666945747004994
days after the;0.2666945747004994
deadline;0.2666945747004994
deadline for;0.2666945747004994
deal would;0.2666945747004994
death;0.2666945747004994
deborah;0.2666945747004994
deborah ross;0.2666945747004994
decade;0.2666945747004994
decades;0.2666945747004994
declined;0.2666945747004994
defeat for;0.2666945747004994
defeat for the;0.2666945747004994
defended;0.2666945747004994
defense budget is;0.2666945747004994
defense cuts;0.2666945747004994
defense spending by;0.2666945747004994
deficit;0.2666945747004994
deficit with;0.2666945747004994
deficit with china;0.2666945747004994
department has;0.2666945747004994
department of defense;0.2666945747004994
designated;0.2666945747004994
designated as;0.2666945747004994
despite the;0.2666945747004994
detainees we;0.2666945747004994
detainees we are;0.2666945747004994
developed;0.2666945747004994
development;0.2666945747004994
dictator;0.2666945747004994
did not tell;0.2666945747004994
die in;0.2666945747004994
difference;0.2666945747004994
director of the;0.2666945747004994
disclosing;0.2666945747004994
disrespect;0.2666945747004994
diversity;0.2666945747004994
do with;0.2666945747004994
does it;0.2666945747004994
dollar;0.2666945747004994
dollars at;0.2666945747004994
dollars in;0.2666945747004994
dollars in iraq;0.2666945747004994
donald trump has;0.2666945747004994
donald trump said;0.2666945747004994
donald trump travel;0.2666945747004994
down from;0.2666945747004994
down our;0.2666945747004994
down to;0.2666945747004994
dozen;0.2666945747004994
dramatically;0.2666945747004994
driving;0.2666945747004994
drone strikes;0.2666945747004994
during the benghazi;0.2666945747004994
early;0.2666945747004994
early on;0.2666945747004994
eastern;0.2666945747004994
education;0.2666945747004994
embassies;0.2666945747004994
embassy security;0.2666945747004994
emissions;0.2666945747004994
encourage;0.2666945747004994
ending;0.2666945747004994
energy;0.2666945747004994
engaged;0.2666945747004994
engaged in;0.2666945747004994
enlist;0.2666945747004994
enormous;0.2666945747004994
equivalent;0.2666945747004994
ever seen;0.2666945747004994
every major;0.2666945747004994
every member;0.2666945747004994
every single;0.2666945747004994
every single day;0.2666945747004994
exercises;0.2666945747004994
exports;0.2666945747004994
extreme;0.2666945747004994
extremism;0.2666945747004994
fair;0.2666945747004994
faith;0.2666945747004994
far the;0.2666945747004994
farmers;0.2666945747004994
fast track;0.2666945747004994
favor of;0.2666945747004994
fbi said;0.2666945747004994
fbi said that;0.2666945747004994
federal government is;0.2666945747004994
feingold;0.2666945747004994
field;0.2666945747004994
fighting with;0.2666945747004994
film;0.2666945747004994
find out;0.2666945747004994
finest;0.2666945747004994
firing;0.2666945747004994
first year;0.2666945747004994
five of;0.2666945747004994
five years;0.2666945747004994
flew;0.2666945747004994
for five;0.2666945747004994
for human;0.2666945747004994
for human rights;0.2666945747004994
for its;0.2666945747004994
for permission;0.2666945747004994
for permission to;0.2666945747004994
for withdrawal;0.2666945747004994
force one;0.2666945747004994
foreign aid and;0.2666945747004994
foreign policy experience;0.2666945747004994
four;0.2666945747004994
four times;0.2666945747004994
four years;0.2666945747004994
franklin;0.2666945747004994
from 2014;0.2666945747004994
from 70;0.2666945747004994
from countries that;0.2666945747004994
from guantanamo;0.2666945747004994
from united;0.2666945747004994
from united states;0.2666945747004994
fund the;0.2666945747004994
funding for;0.2666945747004994
funding for our;0.2666945747004994
funding our;0.2666945747004994
funds;0.2666945747004994
future;0.2666945747004994
gave speech;0.2666945747004994
gays;0.2666945747004994
geopolitical;0.2666945747004994
george bush the;0.2666945747004994
germans;0.2666945747004994
get nuclear;0.2666945747004994
get nuclear weapons;0.2666945747004994
get on;0.2666945747004994
gets;0.2666945747004994
girls;0.2666945747004994
government in;0.2666945747004994
government the;0.2666945747004994
granted;0.2666945747004994
ground or;0.2666945747004994
ground or consequences;0.2666945747004994
growth;0.2666945747004994
guard to;0.2666945747004994
guy;0.2666945747004994
had weapons;0.2666945747004994
had weapons of;0.2666945747004994
half as;0.2666945747004994
hard;0.2666945747004994
has 100;0.2666945747004994
has admitted;0.2666945747004994
has already;0.2666945747004994
has called;0.2666945747004994
has called for;0.2666945747004994
has changed;0.2666945747004994
has left;0.2666945747004994
has less;0.2666945747004994
has proposed;0.2666945747004994
has seen;0.2666945747004994
have access;0.2666945747004994
have been in;0.2666945747004994
have done;0.2666945747004994
have four;0.2666945747004994
have got;0.2666945747004994
have re;0.2666945747004994
have spent trillion;0.2666945747004994
have surveillance;0.2666945747004994
he got;0.2666945747004994
he made;0.2666945747004994
he thinks;0.2666945747004994
he took;0.2666945747004994
he was going;0.2666945747004994
head of;0.2666945747004994
healthcare;0.2666945747004994
heavy;0.2666945747004994
here from;0.2666945747004994
here in the;0.2666945747004994
hezbollah;0.2666945747004994
high value;0.2666945747004994
hillary clinton agrees;0.2666945747004994
hillary clinton called;0.2666945747004994
himself has;0.2666945747004994
his budget;0.2666945747004994
his own people;0.2666945747004994
history of;0.2666945747004994
home from;0.2666945747004994
hours of;0.2666945747004994
human rights;0.2666945747004994
hundreds of millions;0.2666945747004994
identified;0.2666945747004994
identified in;0.2666945747004994
if we;0.2666945747004994
illegal aliens;0.2666945747004994
immigrants;0.2666945747004994
in 2010;0.2666945747004994
in 2015;0.2666945747004994
in afghanistan with;0.2666945747004994
in eastern;0.2666945747004994
in favor of;0.2666945747004994
in fighting;0.2666945747004994
in france;0.2666945747004994
in gaza;0.2666945747004994
in its;0.2666945747004994
in lebanon;0.2666945747004994
in our country;0.2666945747004994
in over;0.2666945747004994
in pakistan;0.2666945747004994
in recent;0.2666945747004994
in recent years;0.2666945747004994
in russia;0.2666945747004994
in south;0.2666945747004994
in syrian;0.2666945747004994
in syrian refugees;0.2666945747004994
in terms;0.2666945747004994
in terms of;0.2666945747004994
in terrorism;0.2666945747004994
in terrorist;0.2666945747004994
in the country;0.2666945747004994
in the military;0.2666945747004994
incident;0.2666945747004994
increase in syrian;0.2666945747004994
increased;0.2666945747004994
inflation;0.2666945747004994
